matchPeriod,minute,eventName,TeamName
1H,3.64694425,Goal,Manchester United
1H,3.6844332666666664,Goal,Arsenal
1H,10.379900466666667,Goal,Manchester United
1H,10.413031633333333,Goal,Arsenal
2H,48.31720311666666,Goal,Arsenal
2H,48.33760873333333,Goal,Manchester United
2H,57.425273950000005,Yellow_Card,Manchester United
2H,62.44960673333333,Goal,Manchester United
2H,62.464893266666664,Goal,Arsenal
2H,71.58720324999999,Yellow_Card,Arsenal
2H,73.08259476666667,Red_Card,Manchester United
2H,86.03397903333334,Yellow_Card,Arsenal
2H,88.25709135,Yellow_Card,Arsenal
2H,88.28775285,Yellow_Card,Manchester United
1H,29.728289933333333,Goal,Liverpool
1H,29.739826766666667,Goal,Brighton & Hove Albion
1H,31.03516073333333,Goal,Liverpool
1H,31.054090133333332,Goal,Brighton & Hove Albion
2H,47.8246145,Goal,Liverpool
2H,47.84848756666667,Goal,Brighton & Hove Albion
2H,50.56005438333333,Goal,Brighton & Hove Albion
2H,50.590393883333334,Goal,Liverpool
2H,60.78326116666666,Yellow_Card,Brighton & Hove Albion
2H,86.67220516666666,Goal,Liverpool
2H,86.69782903333333,Goal,Brighton & Hove Albion
2H,88.7176953,Goal,Brighton & Hove Albion
1H,11.5448845,Goal,Newcastle United
1H,11.572949566666667,Goal,Chelsea
1H,20.297931733333332,Goal,Chelsea
1H,20.340175516666665,Goal,Newcastle United
1H,32.33101921666666,Goal,Chelsea
1H,32.361369483333334,Goal,Newcastle United
1H,45.594044749999995,Yellow_Card,Newcastle United
2H,73.47435113333333,Goal,Chelsea
2H,73.50435368333333,Goal,Newcastle United
1H,21.16795585,Yellow_Card,Huddersfield Town
1H,22.197039266666664,Yellow_Card,Everton
1H,23.297640833333332,Yellow_Card,Everton
2H,46.68524915,Goal,Everton
2H,46.71108308333333,Goal,Huddersfield Town
2H,72.90898088333333,Goal,Everton
2H,72.95651649999999,Goal,Huddersfield Town
1H,5.919778516666666,Goal,Leicester City
1H,5.9264543666666665,Goal,Burnley
2H,55.65716206666667,Yellow_Card,Burnley
2H,90.87776778333333,Yellow_Card,Burnley
1H,16.383165866666666,Yellow_Card,West Ham United
1H,44.03167583333333,Goal,West Ham United
1H,44.05881315,Goal,Manchester City
2H,56.28897081666666,Goal,Manchester City
2H,56.32757983333333,Goal,West Ham United
2H,58.48434676666667,Yellow_Card,Manchester City
2H,82.50492896666665,Goal,Manchester City
2H,82.55521991666666,Goal,West Ham United
2H,93.12414426666666,Yellow_Card,West Ham United
2H,94.88646831666667,Yellow_Card,Manchester City
1H,2.298947983333333,Goal,Swansea City
1H,2.3307684833333338,Goal,Stoke City
1H,35.114417816666666,Goal,Stoke City
1H,35.13894266666667,Goal,Swansea City
1H,39.411691600000005,Goal,Stoke City
1H,39.43693633333333,Goal,Swansea City
2H,80.81968818333334,Yellow_Card,Stoke City
2H,94.5973833,Yellow_Card,Stoke City
1H,12.738845916666666,Goal,Watford
1H,12.767150350000001,Goal,Tottenham Hotspur
1H,24.66502845,Goal,Tottenham Hotspur
1H,24.69359001666667,Goal,Watford
1H,34.967582433333334,Yellow_Card,Watford
2H,49.92402341666667,Yellow_Card,Watford
2H,51.241521899999995,Red_Card,Tottenham Hotspur
2H,69.95876955,Yellow_Card,Tottenham Hotspur
2H,72.61092471666666,Yellow_Card,Watford
2H,88.00496593333334,Yellow_Card,Watford
2H,63.70938471666666,Yellow_Card,West Bromwich Albion
2H,75.0171472,Yellow_Card,Crystal Palace
2H,91.4573515,Yellow_Card,West Bromwich Albion
2H,93.143229,Yellow_Card,West Bromwich Albion
1H,38.82969333333333,Red_Card,Watford
1H,44.54992446666667,Goal,Burnley
1H,44.580126166666666,Goal,Watford
2H,85.57279753333333,Yellow_Card,Burnley
1H,9.53884405,Goal,AFC Bournemouth
1H,9.5637767,Goal,Crystal Palace
1H,29.2058983,Yellow_Card,Crystal Palace
1H,33.03873768333334,Yellow_Card,Crystal Palace
1H,39.12495443333333,Yellow_Card,AFC Bournemouth
1H,40.44690025,Goal,Crystal Palace
1H,40.460257983333335,Goal,AFC Bournemouth
1H,43.80644763333333,Goal,Crystal Palace
1H,43.843594833333334,Goal,AFC Bournemouth
1H,47.515604716666665,Goal,AFC Bournemouth
1H,47.54582046666667,Goal,Crystal Palace
2H,69.94830365,Yellow_Card,AFC Bournemouth
2H,70.60326383333333,Yellow_Card,Crystal Palace
2H,78.68943691666666,Yellow_Card,Crystal Palace
2H,81.81364121666667,Yellow_Card,Crystal Palace
1H,11.706592,Goal,Huddersfield Town
1H,11.727712966666667,Goal,Brighton & Hove Albion
1H,42.5275068,Goal,Huddersfield Town
1H,42.56575333333333,Goal,Brighton & Hove Albion
1H,35.33793008333334,Yellow_Card,Everton
1H,41.31262888333333,Yellow_Card,Everton
1H,41.87154018333333,Goal,Liverpool
1H,41.90951261666667,Goal,Everton
2H,75.24414411666666,Yellow_Card,Liverpool
2H,76.35868208333333,Goal,Everton
2H,76.40740566666666,Goal,Liverpool
2H,84.17947389999999,Yellow_Card,Everton
1H,3.4290612166666667,Yellow_Card,Manchester City
1H,33.297955816666665,Yellow_Card,Manchester United
1H,42.37644145,Goal,Manchester City
1H,42.39713831666666,Goal,Manchester United
1H,46.80704656666667,Goal,Manchester United
1H,46.85130468333333,Goal,Manchester City
2H,53.668324016666666,Goal,Manchester City
2H,53.68809355,Goal,Manchester United
2H,62.40329371666667,Yellow_Card,Manchester United
2H,72.88475178333333,Yellow_Card,Manchester City
2H,78.24525085,Yellow_Card,Manchester United
2H,89.45893506666667,Yellow_Card,Manchester United
1H,3.969620933333333,Goal,Newcastle United
1H,4.012524516666667,Goal,Leicester City
1H,11.276258133333332,Yellow_Card,Leicester City
1H,19.613234766666668,Goal,Leicester City
1H,19.642872033333333,Goal,Newcastle United
2H,59.334269899999995,Goal,Leicester City
2H,59.37527216666666,Goal,Newcastle United
2H,72.18148448333334,Goal,Newcastle United
2H,72.2372797,Goal,Leicester City
2H,74.69303455,Yellow_Card,Newcastle United
2H,80.0514214,Yellow_Card,Newcastle United
2H,85.80596116666666,Goal,Newcastle United
1H,2.1401847833333334,Goal,Southampton
1H,2.1880837000000004,Goal,Arsenal
2H,77.26341746666667,Yellow_Card,Arsenal
2H,81.06290663333333,Yellow_Card,Southampton
2H,82.86613663333333,Yellow_Card,Southampton
2H,87.30185904999999,Goal,Arsenal
2H,87.34140933333333,Goal,Southampton
2H,88.86730013333334,Yellow_Card,Arsenal
1H,15.920630066666668,Yellow_Card,West Bromwich Albion
1H,34.67367028333333,Yellow_Card,West Bromwich Albion
2H,50.48467866666667,Yellow_Card,Swansea City
2H,76.16209615,Yellow_Card,West Bromwich Albion
2H,80.58997171666667,Goal,Swansea City
2H,80.61214344999999,Goal,West Bromwich Albion
2H,83.7291539,Yellow_Card,West Bromwich Albion
2H,85.645535,Yellow_Card,Swansea City
2H,87.69183241666667,Yellow_Card,West Bromwich Albion
1H,20.72335045,Goal,Stoke City
2H,52.36635666666667,Goal,Tottenham Hotspur
2H,52.409142683333336,Goal,Stoke City
2H,53.890734816666665,Goal,Tottenham Hotspur
2H,53.89128235,Goal,Stoke City
2H,64.25110835000001,Goal,Tottenham Hotspur
2H,64.3172832,Goal,Stoke City
2H,65.38075903333333,Yellow_Card,Tottenham Hotspur
2H,73.90805055000001,Goal,Tottenham Hotspur
2H,73.94768613333333,Goal,Stoke City
2H,79.91906921666667,Goal,Stoke City
2H,79.96806686666667,Goal,Tottenham Hotspur
1H,5.8007948166666665,Goal,West Ham United
1H,5.826087516666666,Goal,Chelsea
1H,6.910859733333333,Yellow_Card,West Ham United
1H,17.50312638333333,Yellow_Card,Chelsea
2H,57.756676866666666,Yellow_Card,West Ham United
2H,66.33815113333333,Yellow_Card,West Ham United
2H,67.01052798333333,Yellow_Card,West Ham United
2H,69.55386451666666,Yellow_Card,West Ham United
2H,86.91049833333332,Yellow_Card,West Ham United
2H,88.0762018,Goal,Burnley
2H,88.11104731666666,Goal,Stoke City
1H,22.86964425,Goal,Chelsea
1H,22.8823855,Goal,Huddersfield Town
1H,42.62050611666667,Goal,Chelsea
1H,42.65342416666667,Goal,Huddersfield Town
2H,49.53083843333333,Goal,Chelsea
2H,49.55681833333333,Goal,Huddersfield Town
2H,91.52839815000002,Goal,Huddersfield Town
2H,91.55993576666665,Goal,Chelsea
1H,26.252038366666667,Goal,Manchester City
1H,26.277361016666667,Goal,Swansea City
1H,33.57141203333333,Goal,Manchester City
1H,33.61555905,Goal,Swansea City
2H,51.9887163,Goal,Manchester City
2H,52.03356665,Goal,Swansea City
2H,84.41930438333334,Goal,Manchester City
2H,84.46299571666667,Goal,Swansea City
1H,40.516909033333334,Yellow_Card,West Ham United
2H,92.0733785,Yellow_Card,West Ham United
1H,2.8625120666666666,Goal,Watford
1H,2.89302985,Goal,Crystal Palace
2H,62.98431706666667,Yellow_Card,Crystal Palace
2H,77.24209576666667,Yellow_Card,Watford
2H,84.48865163333333,Yellow_Card,Crystal Palace
2H,88.2773211,Goal,Crystal Palace
2H,88.28672215,Goal,Watford
2H,90.50763623333333,Yellow_Card,Watford
2H,91.22928701666666,Goal,Crystal Palace
2H,91.25718078333333,Goal,Watford
1H,24.941800033333333,Goal,Manchester United
1H,24.961861533333334,Goal,AFC Bournemouth
1H,27.2391283,Yellow_Card,AFC Bournemouth
1H,41.90283725,Yellow_Card,Manchester United
2H,63.48608333333333,Yellow_Card,AFC Bournemouth
1H,26.250231433333333,Goal,Everton
1H,26.2882365,Goal,Newcastle United
1H,41.746182483333335,Yellow_Card,Newcastle United
2H,47.242464850000005,Yellow_Card,Everton
2H,55.985301166666666,Yellow_Card,Newcastle United
2H,93.25768751666666,Yellow_Card,Everton
1H,10.375878233333333,Goal,Leicester City
1H,10.437697233333333,Goal,Southampton
1H,31.012500300000003,Goal,Leicester City
1H,31.07757178333333,Goal,Southampton
1H,37.54347515,Goal,Leicester City
1H,37.60052986666667,Goal,Southampton
2H,51.611796633333334,Yellow_Card,Southampton
2H,60.26365013333333,Goal,Southampton
2H,60.287705216666666,Goal,Leicester City
2H,68.73573426666667,Goal,Leicester City
2H,68.80008615,Goal,Southampton
2H,67.19787081666666,Yellow_Card,Liverpool
2H,91.32945526666667,Yellow_Card,West Bromwich Albion
1H,39.55054081666666,Goal,Tottenham Hotspur
1H,39.60280626666667,Goal,Brighton & Hove Albion
1H,39.8237815,Yellow_Card,Brighton & Hove Albion
1H,44.618389666666666,Yellow_Card,Tottenham Hotspur
2H,86.83638648333334,Goal,Tottenham Hotspur
2H,86.87146083333334,Goal,Brighton & Hove Albion
1H,9.485279216666667,Yellow_Card,AFC Bournemouth
1H,19.11278565,Goal,Liverpool
1H,19.1549792,Goal,AFC Bournemouth
1H,25.1443504,Goal,Liverpool
1H,25.184886533333334,Goal,AFC Bournemouth
1H,43.86479175,Goal,Liverpool
1H,43.90371773333333,Goal,AFC Bournemouth
2H,65.16341925,Goal,Liverpool
2H,65.19893695,Goal,AFC Bournemouth
2H,72.36713979999999,Yellow_Card,Liverpool
1H,22.999520216666667,Goal,Arsenal
1H,23.04367758333333,Goal,Newcastle United
1H,39.175489133333336,Yellow_Card,Newcastle United
2H,85.4528585,Yellow_Card,Arsenal
2H,90.97487523333334,Yellow_Card,Arsenal
2H,46.956007,Yellow_Card,Burnley
2H,66.8686112,Yellow_Card,Brighton & Hove Albion
2H,70.79200266666666,Yellow_Card,Burnley
2H,75.86866783333333,Yellow_Card,Brighton & Hove Albion
2H,85.40021039999999,Yellow_Card,Brighton & Hove Albion
2H,91.73149138333333,Yellow_Card,Brighton & Hove Albion
1H,46.268117100000005,Yellow_Card,Southampton
1H,47.24484028333333,Goal,Chelsea
1H,47.293577649999996,Goal,Southampton
2H,86.09100713333333,Yellow_Card,Southampton
2H,93.26479405,Yellow_Card,Chelsea
1H,28.546585966666665,Yellow_Card,Everton
1H,34.85032798333334,Goal,Swansea City
1H,34.887807583333334,Goal,Everton
1H,36.51838038333334,Yellow_Card,Swansea City
1H,46.317975616666665,Goal,Everton
1H,46.35431855,Goal,Swansea City
2H,51.60483811666666,Yellow_Card,Swansea City
2H,63.50262944999999,Goal,Everton
2H,63.538115983333334,Goal,Swansea City
2H,72.99114055,Goal,Everton
2H,73.02719931666667,Goal,Swansea City
2H,82.49995545,Yellow_Card,Everton
2H,83.24031391666668,Yellow_Card,Swansea City
1H,18.101269983333335,Goal,Crystal Palace
1H,18.140883716666668,Goal,Leicester City
1H,39.93352568333333,Goal,Crystal Palace
1H,39.957267050000006,Goal,Leicester City
2H,50.602906866666665,Yellow_Card,Crystal Palace
2H,51.058298183333335,Yellow_Card,Leicester City
2H,55.48804725,Yellow_Card,Leicester City
2H,67.13395394999999,Yellow_Card,Crystal Palace
2H,85.23445361666666,Yellow_Card,Leicester City
2H,93.84221765000001,Goal,Crystal Palace
2H,93.8883548,Goal,Leicester City
1H,13.713618783333335,Goal,Manchester City
1H,13.734562833333333,Goal,Tottenham Hotspur
1H,36.40494038333333,Yellow_Card,Manchester City
2H,50.401429300000004,Yellow_Card,Manchester City
2H,51.433254983333335,Yellow_Card,Tottenham Hotspur
2H,61.31276796666666,Yellow_Card,Tottenham Hotspur
2H,67.0945098,Yellow_Card,Tottenham Hotspur
2H,69.78120913333333,Goal,Manchester City
2H,69.80147573333333,Goal,Tottenham Hotspur
2H,79.90376545000001,Goal,Manchester City
2H,79.94234006666667,Goal,Tottenham Hotspur
2H,89.09385961666666,Goal,Manchester City
2H,89.11939278333332,Goal,Tottenham Hotspur
2H,90.94596245,Yellow_Card,Tottenham Hotspur
2H,92.10971393333332,Goal,Tottenham Hotspur
2H,92.14363011666666,Goal,Manchester City
1H,18.59742503333333,Goal,West Ham United
1H,18.620948283333334,Goal,Stoke City
1H,23.62971943333333,Yellow_Card,Stoke City
2H,48.91746731666667,Yellow_Card,Stoke City
2H,59.5257765,Yellow_Card,West Ham United
2H,74.67239691666667,Goal,West Ham United
2H,74.70969275,Goal,Stoke City
2H,85.76799388333333,Goal,West Ham United
2H,85.79266846666667,Goal,Stoke City
1H,5.589932050000001,Goal,Huddersfield Town
1H,5.613177716666667,Goal,Watford
1H,22.370016333333336,Goal,Huddersfield Town
1H,22.41873835,Goal,Watford
1H,32.57691086666667,Red_Card,Watford
1H,36.466811883333335,Yellow_Card,Huddersfield Town
1H,40.472213583333335,Yellow_Card,Watford
2H,49.314981249999995,Goal,Huddersfield Town
2H,49.365740583333334,Goal,Watford
2H,67.7455946,Goal,Watford
2H,67.82159876666667,Goal,Huddersfield Town
2H,68.49296824999999,Yellow_Card,Huddersfield Town
2H,88.40099261666666,Yellow_Card,Watford
2H,88.73100903333334,Goal,Huddersfield Town
2H,88.74763659999999,Goal,Watford
1H,26.922028566666665,Goal,Manchester United
1H,26.9549383,Goal,West Bromwich Albion
1H,34.88108903333333,Goal,Manchester United
1H,34.93086421666667,Goal,West Bromwich Albion
2H,52.293117300000006,Yellow_Card,Manchester United
2H,76.84341271666668,Goal,West Bromwich Albion
2H,76.87827645,Goal,Manchester United
2H,92.38199168333334,Yellow_Card,Manchester United
2H,93.94028475,Yellow_Card,West Bromwich Albion
2H,94.35555906666667,Yellow_Card,Manchester United
1H,25.381067816666665,Goal,Liverpool
1H,25.417693133333334,Goal,Arsenal
2H,51.2219623,Goal,Liverpool
2H,51.29112751666666,Goal,Arsenal
2H,52.96700551666667,Goal,Arsenal
2H,53.004515,Goal,Liverpool
2H,55.224546583333336,Goal,Arsenal
2H,55.29451313333333,Goal,Liverpool
2H,57.204008916666666,Yellow_Card,Arsenal
2H,57.70904313333333,Goal,Arsenal
2H,57.74963653333333,Goal,Liverpool
2H,70.07306721666667,Goal,Liverpool
2H,70.12059051666667,Goal,Arsenal
2H,63.5753639,Goal,Brighton & Hove Albion
2H,63.619689150000006,Goal,Watford
1H,3.424328783333333,Yellow_Card,Tottenham Hotspur
1H,6.862442566666666,Goal,Tottenham Hotspur
1H,6.884461150000001,Goal,Burnley
2H,56.27902723333333,Yellow_Card,Tottenham Hotspur
2H,68.68327299999999,Goal,Tottenham Hotspur
2H,68.71576731666667,Goal,Burnley
2H,78.138566,Goal,Tottenham Hotspur
2H,78.16630561666666,Goal,Burnley
2H,87.08146478333333,Yellow_Card,Burnley
1H,9.765660200000001,Yellow_Card,Everton
1H,19.891152916666666,Yellow_Card,Everton
2H,56.0667915,Yellow_Card,Everton
1H,26.134369966666668,Goal,Leicester City
1H,26.1618517,Goal,Manchester United
1H,33.379783950000004,Yellow_Card,Manchester United
1H,39.09013685,Goal,Manchester United
1H,39.142639700000004,Goal,Leicester City
2H,46.46098215,Yellow_Card,Manchester United
2H,53.941427399999995,Yellow_Card,Leicester City
2H,59.87926073333333,Goal,Manchester United
2H,59.93192415,Goal,Leicester City
2H,68.39395246666666,Yellow_Card,Leicester City
2H,80.74643573333333,Yellow_Card,Leicester City
2H,93.96672143333333,Goal,Leicester City
2H,93.99223708333334,Goal,Manchester United
1H,26.056321500000003,Goal,Manchester City
1H,26.08304395,Goal,AFC Bournemouth
2H,52.11475756666667,Goal,Manchester City
2H,52.12048075,Goal,AFC Bournemouth
2H,62.857902716666665,Yellow_Card,AFC Bournemouth
2H,78.69885743333333,Goal,Manchester City
2H,78.73442725,Goal,AFC Bournemouth
2H,84.32053063333333,Goal,Manchester City
2H,84.33118583333334,Goal,AFC Bournemouth
1H,23.453564883333335,Goal,Southampton
1H,23.477556699999997,Goal,Huddersfield Town
2H,52.90707593333333,Yellow_Card,Southampton
2H,63.42325935000001,Goal,Huddersfield Town
2H,63.45453218333334,Goal,Southampton
2H,96.56540723333333,Yellow_Card,Huddersfield Town
2H,96.59181775,Yellow_Card,Southampton
1H,18.983149083333334,Goal,Stoke City
1H,19.005792816666666,Goal,West Bromwich Albion
1H,46.04358858333333,Goal,Stoke City
1H,46.079137716666665,Goal,West Bromwich Albion
2H,50.42032151666666,Goal,West Bromwich Albion
2H,50.4501103,Goal,Stoke City
2H,94.27429645000001,Goal,Stoke City
2H,94.29871988333332,Goal,West Bromwich Albion
2H,95.38134513333333,Yellow_Card,Stoke City
1H,30.970467699999997,Yellow_Card,Swansea City
1H,33.542278483333334,Yellow_Card,Crystal Palace
2H,50.45362933333333,Yellow_Card,Crystal Palace
2H,58.774635466666666,Goal,Crystal Palace
2H,58.792591,Goal,Swansea City
2H,60.846450616666665,Yellow_Card,Crystal Palace
2H,76.68382855,Goal,Swansea City
2H,76.68918616666667,Goal,Crystal Palace
2H,84.20112093333333,Yellow_Card,Swansea City
1H,5.154165533333333,Goal,West Ham United
1H,5.190860066666667,Goal,Newcastle United
1H,9.310658850000001,Goal,Newcastle United
1H,9.345831383333332,Goal,West Ham United
2H,52.324029083333336,Goal,Newcastle United
2H,52.35083168333333,Goal,West Ham United
2H,60.509762050000006,Goal,Newcastle United
2H,60.54406243333334,Goal,West Ham United
2H,66.48698835,Yellow_Card,Newcastle United
2H,68.27878603333333,Goal,West Ham United
2H,68.30406718333333,Goal,Newcastle United
2H,76.04511210000001,Yellow_Card,West Ham United
1H,6.737001116666666,Goal,West Ham United
1H,6.77002105,Goal,AFC Bournemouth
1H,28.932078083333334,Goal,AFC Bournemouth
1H,28.96593245,Goal,West Ham United
1H,30.679282516666667,Yellow_Card,AFC Bournemouth
1H,35.94866828333333,Yellow_Card,West Ham United
2H,54.253132433333334,Yellow_Card,West Ham United
2H,55.0033667,Yellow_Card,West Ham United
2H,56.39074423333333,Goal,AFC Bournemouth
2H,56.4176868,Goal,West Ham United
2H,70.77372235,Yellow_Card,AFC Bournemouth
2H,78.7507339,Yellow_Card,AFC Bournemouth
2H,80.86999378333334,Goal,West Ham United
2H,80.90511805,Goal,AFC Bournemouth
2H,86.69035825,Yellow_Card,West Ham United
2H,88.18260168333333,Goal,West Ham United
2H,88.19069151666666,Goal,AFC Bournemouth
2H,90.32602075,Goal,AFC Bournemouth
2H,90.34312226666665,Goal,West Ham United
2H,45.8325343,Goal,Chelsea
2H,45.858860033333336,Goal,Brighton & Hove Albion
2H,56.147686283333336,Yellow_Card,Brighton & Hove Albion
2H,59.42187291666667,Goal,Chelsea
2H,59.44819241666667,Goal,Brighton & Hove Albion
1H,24.090971433333333,Goal,Arsenal
1H,24.117612233333332,Goal,Crystal Palace
1H,28.444891833333333,Yellow_Card,Arsenal
1H,45.21117241666666,Yellow_Card,Crystal Palace
2H,48.9889416,Goal,Crystal Palace
2H,49.04454368333334,Goal,Arsenal
2H,61.97914418333333,Goal,Arsenal
2H,62.0220111,Goal,Crystal Palace
2H,65.66801848333333,Goal,Arsenal
2H,65.70444021666667,Goal,Crystal Palace
2H,88.75088883333333,Goal,Crystal Palace
2H,88.76869163333333,Goal,Arsenal
1H,9.238260133333334,Goal,Huddersfield Town
1H,9.238626566666666,Goal,Stoke City
2H,58.67267783333333,Yellow_Card,Huddersfield Town
2H,59.16510001666666,Goal,Stoke City
2H,59.18709236666667,Goal,Huddersfield Town
2H,60.622668866666665,Yellow_Card,Stoke City
2H,68.13960036666667,Yellow_Card,Stoke City
2H,71.61007391666666,Yellow_Card,Stoke City
2H,74.97582553333334,Yellow_Card,Stoke City
2H,84.28200436666665,Yellow_Card,Huddersfield Town
1H,5.756839650000001,Goal,Liverpool
1H,5.782563966666667,Goal,Swansea City
2H,51.19816221666667,Goal,Liverpool
2H,51.235165916666666,Goal,Swansea City
2H,55.13870031666667,Yellow_Card,Swansea City
2H,64.0969051,Goal,Liverpool
2H,64.11657321666667,Goal,Swansea City
2H,65.78103108333333,Goal,Liverpool
2H,65.78609490000001,Goal,Swansea City
2H,82.0908221,Goal,Liverpool
2H,82.13597678333335,Goal,Swansea City
1H,1.0063604499999996,Yellow_Card,Manchester United
1H,2.0853788499999997,Goal,Burnley
1H,2.107227583333333,Goal,Manchester United
1H,3.4086348333333327,Yellow_Card,Burnley
1H,33.050324266666664,Yellow_Card,Burnley
1H,35.501631966666665,Goal,Burnley
1H,35.5480699,Goal,Manchester United
2H,51.93542393333333,Yellow_Card,Manchester United
2H,52.86940848333334,Goal,Manchester United
2H,52.90158766666667,Goal,Burnley
2H,58.11307476666667,Yellow_Card,Manchester United
2H,64.58985355,Yellow_Card,Burnley
2H,68.4969011,Yellow_Card,Burnley
2H,70.08489746666667,Yellow_Card,Burnley
2H,78.23980365,Yellow_Card,Burnley
2H,89.98285351666667,Yellow_Card,Burnley
2H,90.84017031666667,Goal,Manchester United
2H,90.86239355,Goal,Burnley
1H,30.3311119,Goal,Manchester City
1H,30.4006046,Goal,Newcastle United
2H,74.65981844999999,Yellow_Card,Newcastle United
1H,20.175133866666666,Yellow_Card,Southampton
1H,21.275388183333334,Goal,Tottenham Hotspur
1H,21.297568533333333,Goal,Southampton
1H,38.095391400000004,Goal,Tottenham Hotspur
1H,38.12045945,Goal,Southampton
2H,48.656593883333336,Goal,Tottenham Hotspur
2H,48.6823186,Goal,Southampton
2H,50.67630765,Goal,Tottenham Hotspur
2H,50.703121466666666,Goal,Southampton
2H,57.518219349999995,Yellow_Card,Southampton
2H,63.32738891666666,Goal,Southampton
2H,63.381631983333335,Goal,Tottenham Hotspur
2H,66.58093046666666,Goal,Tottenham Hotspur
2H,66.62627848333334,Goal,Southampton
2H,81.12908435,Goal,Southampton
2H,81.15126723333333,Goal,Tottenham Hotspur
1H,2.7439218000000003,Yellow_Card,Leicester City
1H,7.082089783333333,Yellow_Card,Watford
1H,11.667022283333333,Yellow_Card,Watford
1H,29.489775116666667,Yellow_Card,Leicester City
1H,36.522584716666664,Goal,Leicester City
1H,36.539614633333336,Goal,Watford
1H,44.98016575,Goal,Watford
1H,45.040254966666666,Goal,Leicester City
2H,64.1379534,Goal,Leicester City
2H,80.83406688333332,Yellow_Card,Leicester City
2H,87.65545929999999,Yellow_Card,Watford
2H,67.37763103333333,Yellow_Card,West Bromwich Albion
2H,78.1800112,Yellow_Card,West Bromwich Albion
1H,32.12166583333333,Goal,AFC Bournemouth
1H,32.16195801666667,Goal,Everton
2H,56.724628816666666,Goal,Everton
2H,56.76467386666667,Goal,AFC Bournemouth
2H,87.90571775000001,Goal,AFC Bournemouth
2H,87.93845214999999,Goal,Everton
1H,2.558491933333334,Goal,Chelsea
1H,2.5822018833333336,Goal,Stoke City
1H,8.069601383333332,Goal,Chelsea
1H,8.108169166666666,Goal,Stoke City
1H,22.952012133333334,Goal,Chelsea
1H,22.985828283333333,Goal,Stoke City
1H,26.750596833333336,Yellow_Card,Stoke City
2H,51.62135036666667,Yellow_Card,Chelsea
2H,72.85077715,Goal,Chelsea
2H,72.88182576666667,Goal,Stoke City
2H,87.77529196666666,Goal,Chelsea
2H,87.81501275000001,Goal,Stoke City
1H,15.641278949999998,Yellow_Card,Crystal Palace
1H,49.96424341666667,Yellow_Card,Manchester City
2H,47.51695581666667,Yellow_Card,Crystal Palace
2H,66.22269958333334,Yellow_Card,Crystal Palace
2H,78.84084063333333,Yellow_Card,Manchester City
2H,89.16577638333334,Yellow_Card,Manchester City
2H,90.61251251666667,Yellow_Card,Manchester City
2H,91.19298686666666,Yellow_Card,Crystal Palace
2H,91.80847936666667,Yellow_Card,Crystal Palace
1H,11.297653366666667,Yellow_Card,Huddersfield Town
2H,75.88961384999999,Yellow_Card,Burnley
2H,92.64900821666666,Yellow_Card,Huddersfield Town
1H,2.1494286499999995,Goal,Leicester City
1H,2.1920510166666665,Goal,Liverpool
1H,7.110524416666667,Yellow_Card,Liverpool
2H,51.89699028333334,Goal,Liverpool
2H,51.91981845,Goal,Leicester City
2H,52.389409349999994,Yellow_Card,Leicester City
2H,52.41422485,Yellow_Card,Liverpool
2H,61.4288102,Yellow_Card,Leicester City
2H,75.7048853,Goal,Liverpool
2H,75.72426730000001,Goal,Leicester City
2H,90.44610165,Yellow_Card,Liverpool
1H,25.387434316666667,Yellow_Card,Southampton
1H,43.86157721666667,Yellow_Card,Southampton
2H,57.45618894999999,Yellow_Card,Southampton
2H,59.85897105000001,Yellow_Card,Manchester United
2H,71.4677944,Yellow_Card,Manchester United
2H,79.62285808333333,Yellow_Card,Southampton
2H,60.79328348333333,Yellow_Card,Newcastle United
2H,72.62622638333335,Yellow_Card,Brighton & Hove Albion
2H,73.55706833333333,Yellow_Card,Newcastle United
2H,90.63794663333333,Yellow_Card,Brighton & Hove Albion
2H,69.94045481666667,Goal,West Ham United
2H,69.98931103333332,Goal,Tottenham Hotspur
2H,83.20114013333333,Goal,Tottenham Hotspur
2H,83.24110491666667,Goal,West Ham United
2H,86.2909542,Yellow_Card,West Ham United
2H,89.66033766666666,Yellow_Card,West Ham United
1H,2.0222997,Yellow_Card,Swansea City
1H,10.329003266666666,Goal,Watford
1H,10.3795503,Goal,Swansea City
1H,29.797084933333334,Yellow_Card,Watford
1H,33.38737793333333,Yellow_Card,Swansea City
2H,79.5759504,Yellow_Card,Watford
2H,81.04428115,Yellow_Card,Watford
2H,85.39873453333334,Goal,Swansea City
2H,85.43377108333334,Goal,Watford
2H,88.6491125,Yellow_Card,Watford
2H,89.39272053333335,Goal,Swansea City
2H,89.44280368333334,Goal,Watford
1H,33.88044213333333,Yellow_Card,West Bromwich Albion
2H,57.32105138333333,Yellow_Card,Arsenal
2H,58.43846816666667,Yellow_Card,West Bromwich Albion
2H,81.80677548333333,Yellow_Card,West Bromwich Albion
2H,82.96897036666667,Goal,West Bromwich Albion
2H,87.90131606666668,Yellow_Card,Arsenal
2H,88.17614553333333,Goal,West Bromwich Albion
2H,88.20178186666666,Goal,Arsenal
1H,30.623424583333335,Yellow_Card,Arsenal
1H,42.41470015,Yellow_Card,Chelsea
2H,52.455120683333334,Yellow_Card,Arsenal
2H,62.29044234999999,Goal,Arsenal
2H,62.318445600000004,Goal,Chelsea
2H,66.3870469,Yellow_Card,Arsenal
